id,n_samples,prop_interp_psl,prop_interp_psr,prop_interp_xpl,prop_interp_ypl,prop_interp_xpr,prop_interp_ypr,prop_interp_any,prop_na_psl,prop_na_psr,prop_na_xpl,prop_na_ypl,prop_na_xpr,prop_na_ypr,prop_na_any
20_002_2025_04_09_18_16,508382,0.1976289483105224,0.19015228705973067,0.1976289483105224,0.1976289483105224,0.19015228705973067,0.19015228705973067,0.19850230732008609,0.1976289483105224,0.19015228705973067,0.1976289483105224,0.1976289483105224,0.19015228705973067,0.19015228705973067,0.19850230732008609
53_001_2025_08_22_13_35,145026,0.19886778922400122,0.1977990153489719,0.19886778922400122,0.19886778922400122,0.1977990153489719,0.1977990153489719,0.21760236095596652,0.19886778922400122,0.1977990153489719,0.19886778922400122,0.19886778922400122,0.1977990153489719,0.1977990153489719,0.21760236095596652
47_003_2025_06_26_18_45,324467,0.1182493134895074,0.11848354378103167,0.1182493134895074,0.1182493134895074,0.11848354378103167,0.11848354378103167,0.12414205450785441,0.1182493134895074,0.11848354378103167,0.1182493134895074,0.1182493134895074,0.11848354378103167,0.11848354378103167,0.12414205450785441
52_003_2025_08_22_11_29,325175,0.06900591988929038,0.08079956946259706,0.06900591988929038,0.06900591988929038,0.08079956946259706,0.08079956946259706,0.08566156684861997,0.06900591988929038,0.08079956946259706,0.06900591988929038,0.06900591988929038,0.08079956946259706,0.08079956946259706,0.08566156684861997
39_002_2025_05_13_18_23,507875,0.16065567314792026,0.17970563622938715,0.16065567314792026,0.16065567314792026,0.17970563622938715,0.17970563622938715,0.1910450406103864,0.16065567314792026,0.17970563622938715,0.16065567314792026,0.16065567314792026,0.17970563622938715,0.17970563622938715,0.1910450406103864
50_003_2025_08_21_15_28,318584,0.30610765135725587,0.19941051653567035,0.30610765135725587,0.30610765135725587,0.19941051653567035,0.19941051653567035,0.3296461843658188,0.30610765135725587,0.19941051653567035,0.30610765135725587,0.30610765135725587,0.19941051653567035,0.19941051653567035,0.3296461843658188
52_002_2025_08_22_11_24,145105,0.03878570690189863,0.050921746321629165,0.03878570690189863,0.03878570690189863,0.050921746321629165,0.050921746321629165,0.05488439405947417,0.03878570690189863,0.050921746321629165,0.03878570690189863,0.03878570690189863,0.050921746321629165,0.050921746321629165,0.05488439405947417
55_001_2025_08_25_15_35,145026,0.06798091376718657,0.24052238908885304,0.06798091376718657,0.06798091376718657,0.24052238908885304,0.24052238908885304,0.24463889233654654,0.06798091376718657,0.24052238908885304,0.06798091376718657,0.06798091376718657,0.24052238908885304,0.24052238908885304,0.24463889233654654
58_002_2025_08_27_16_36,145185,0.2846643937045838,0.394916830251059,0.2846643937045838,0.2846643937045838,0.394916830251059,0.394916830251059,0.3964252505424114,0.2846643937045838,0.394916830251059,0.2846643937045838,0.2846643937045838,0.394916830251059,0.394916830251059,0.3964252505424114
59_001_2025_08_28_15_17,145105,0.026856414320664348,0.021667068674408187,0.026856414320664348,0.026856414320664348,0.021667068674408187,0.021667068674408187,0.029213328279521725,0.026856414320664348,0.021667068674408187,0.026856414320664348,0.026856414320664348,0.021667068674408187,0.021667068674408187,0.029213328279521725
52_001_2025_08_22_11_12,507719,0.05629688863327943,0.07280602065315657,0.05629688863327943,0.05629688863327943,0.07280602065315657,0.07280602065315657,0.07412367864901648,0.05629688863327943,0.07280602065315657,0.05629688863327943,0.05629688863327943,0.07280602065315657,0.07280602065315657,0.07412367864901648
55_003_2025_08_25_15_51,319133,0.11165564200505745,0.14339789366815717,0.11165564200505745,0.11165564200505745,0.14339789366815717,0.14339789366815717,0.15737325817135803,0.11165564200505745,0.14339789366815717,0.11165564200505745,0.11165564200505745,0.14339789366815717,0.14339789366815717,0.15737325817135803
45_002_2025_05_29_11_02,505684,0.11504615530647598,0.13266189952618632,0.11504615530647598,0.11504615530647598,0.13266189952618632,0.13266189952618632,0.13413119655753394,0.11504615530647598,0.13266189952618632,0.11504615530647598,0.11504615530647598,0.13266189952618632,0.13266189952618632,0.13413119655753394
59_003_2025_08_28_15_45,374890,0.021224892635172986,0.01372669316332791,0.021224892635172986,0.021224892635172986,0.01372669316332791,0.01372669316332791,0.022065139107471526,0.021224892635172986,0.01372669316332791,0.021224892635172986,0.021224892635172986,0.01372669316332791,0.01372669316332791,0.022065139107471526
58_003_2025_08_27_16_41,313497,0.2585574981578771,0.3421882825035008,0.2585574981578771,0.2585574981578771,0.3421882825035008,0.3421882825035008,0.34747381952618367,0.2585574981578771,0.3421882825035008,0.2585574981578771,0.2585574981578771,0.3421882825035008,0.3421882825035008,0.34747381952618367
57_002_2025_08_27_10_59,507630,0.01129759864468215,0.013143431239288458,0.01129759864468215,0.01129759864468215,0.013143431239288458,0.013143431239288458,0.013172980320312038,0.01129759864468215,0.013143431239288458,0.01129759864468215,0.01129759864468215,0.013143431239288458,0.013143431239288458,0.013172980320312038
59_002_2025_08_28_15_30,507547,0.018674132641903114,0.012540710515479355,0.018674132641903114,0.018674132641903114,0.012540710515479355,0.012540710515479355,0.01909970899246769,0.018674132641903114,0.012540710515479355,0.018674132641903114,0.018674132641903114,0.012540710515479355,0.012540710515479355,0.01909970899246769
60_002_2025_08_29_11_29,145263,0.5967107935262248,0.5443987801436017,0.5967107935262248,0.5967107935262248,0.5443987801436017,0.5443987801436017,0.6143821895458582,0.5967107935262248,0.5443987801436017,0.5967107935262248,0.5967107935262248,0.5443987801436017,0.5443987801436017,0.6143821895458582
46_001_2025_05_29_19_51,505407,0.21872471097551083,0.23526979246429117,0.21872471097551083,0.21872471097551083,0.23526979246429117,0.23526979246429117,0.24080988193673614,0.21872471097551083,0.23526979246429117,0.21872471097551083,0.21872471097551083,0.23526979246429117,0.23526979246429117,0.24080988193673614
36_002_2025_05_12_16_55,508484,0.11968518183462999,0.15994996892724256,0.11968518183462999,0.11968518183462999,0.15994996892724256,0.15994996892724256,0.16373179883732822,0.11968518183462999,0.15994996892724256,0.11968518183462999,0.11968518183462999,0.15994996892724256,0.15994996892724256,0.16373179883732822
57_001_2025_08_27_10_53,144945,0.016489013073924592,0.018917520438787125,0.016489013073924592,0.016489013073924592,0.018917520438787125,0.018917520438787125,0.018917520438787125,0.016489013073924592,0.018917520438787125,0.016489013073924592,0.016489013073924592,0.018917520438787125,0.018917520438787125,0.018917520438787125
57_003_2025_08_27_11_09,325384,0.012597423352100902,0.013771420844294741,0.012597423352100902,0.012597423352100902,0.013771420844294741,0.013771420844294741,0.014426032011408059,0.012597423352100902,0.013771420844294741,0.012597423352100902,0.012597423352100902,0.013771420844294741,0.013771420844294741,0.014426032011408059
38_003_2025_05_13_18_33,374173,0.24273798483589143,0.27863581819105065,0.24273798483589143,0.24273798483589143,0.27863581819105065,0.27863581819105065,0.29295272507636844,0.24273798483589143,0.27863581819105065,0.24273798483589143,0.24273798483589143,0.27863581819105065,0.27863581819105065,0.29295272507636844
56_001_2025_08_25_18_03,507682,0.12973869469471047,0.11904696246863194,0.12973869469471047,0.12973869469471047,0.11904696246863194,0.11904696246863194,0.12997506313006962,0.12973869469471047,0.11904696246863194,0.12973869469471047,0.12973869469471047,0.11904696246863194,0.11904696246863194,0.12997506313006962
44_001_2025_05_28_12_59,505967,0.09002365766937369,0.06407334865712586,0.09002365766937369,0.09002365766937369,0.06407334865712586,0.06407334865712586,0.09079643534064474,0.09002365766937369,0.06407334865712586,0.09002365766937369,0.09002365766937369,0.06407334865712586,0.06407334865712586,0.09079643534064474
53_003_2025_08_22_14_06,313703,0.7458296541633328,0.2581868837722304,0.7458296541633328,0.7458296541633328,0.2581868837722304,0.2581868837722304,0.7573469173071344,0.7458296541633328,0.2581868837722304,0.7458296541633328,0.7458296541633328,0.2581868837722304,0.2581868837722304,0.7573469173071344
65_001_2025_09_11_13_19,145268,0.0427141559049481,0.03907949445163422,0.0427141559049481,0.0427141559049481,0.03907949445163422,0.03907949445163422,0.048723738194234104,0.0427141559049481,0.03907949445163422,0.0427141559049481,0.0427141559049481,0.03907949445163422,0.03907949445163422,0.048723738194234104
55_002_2025_08_25_15_40,507216,0.0291808618024668,0.037222800542569635,0.0291808618024668,0.0291808618024668,0.037222800542569635,0.037222800542569635,0.03939741648528437,0.0291808618024668,0.037222800542569635,0.0291808618024668,0.0291808618024668,0.037222800542569635,0.037222800542569635,0.03939741648528437
61_001_2025_09_01_14_31,145268,0.10283063028333839,0.08887022606492827,0.10283063028333839,0.10283063028333839,0.08887022606492827,0.08887022606492827,0.10545336894567282,0.10283063028333839,0.08887022606492827,0.10283063028333839,0.10283063028333839,0.08887022606492827,0.08887022606492827,0.10545336894567282
62_002_2025_09_03_12_20,145264,0.10983450820574953,0.08681435180085913,0.10983450820574953,0.10983450820574953,0.08681435180085913,0.08681435180085913,0.11111493556559092,0.10983450820574953,0.08681435180085913,0.10983450820574953,0.10983450820574953,0.08681435180085913,0.08681435180085913,0.11111493556559092
63_003_2025_09_08_16_41,313828,0.18020699236524465,0.16787221025529908,0.18020699236524465,0.18020699236524465,0.16787221025529908,0.16787221025529908,0.2096562448220044,0.18020699236524465,0.16787221025529908,0.18020699236524465,0.18020699236524465,0.16787221025529908,0.16787221025529908,0.2096562448220044
66_002_2025_09_11_16_12,142764,0.18735115295172453,0.1882757557927769,0.18735115295172453,0.18735115295172453,0.1882757557927769,0.1882757557927769,0.1945518478047687,0.18735115295172453,0.1882757557927769,0.18735115295172453,0.18735115295172453,0.1882757557927769,0.1882757557927769,0.1945518478047687
53_002_2025_08_22_13_45,507885,0.22904003859141342,0.32861769888852793,0.22904003859141342,0.22904003859141342,0.32861769888852793,0.32861769888852793,0.3329848292428404,0.22904003859141342,0.32861769888852793,0.22904003859141342,0.22904003859141342,0.32861769888852793,0.32861769888852793,0.3329848292428404
50_001_2025_08_21_15_02,507581,0.10835314954657484,0.07918342097123415,0.10835314954657484,0.10835314954657484,0.07918342097123415,0.07918342097123415,0.1084890884410567,0.10835314954657484,0.07918342097123415,0.10835314954657484,0.10835314954657484,0.07918342097123415,0.07918342097123415,0.1084890884410567
47_002_2025_06_26_18_34,506472,0.1065192152774487,0.10323966576632075,0.1065192152774487,0.1065192152774487,0.10323966576632075,0.10323966576632075,0.10990538470043754,0.1065192152774487,0.10323966576632075,0.1065192152774487,0.1065192152774487,0.10323966576632075,0.10323966576632075,0.10990538470043754
67_001_2025_09_12_09_45,145347,0.0856570827055254,0.10306370272520245,0.0856570827055254,0.0856570827055254,0.10306370272520245,0.10306370272520245,0.10737751725181806,0.0856570827055254,0.10306370272520245,0.0856570827055254,0.0856570827055254,0.10306370272520245,0.10306370272520245,0.10737751725181806
64_002_2025_09_09_11_18,145185,0.1160381582119365,0.1048524296587113,0.1160381582119365,0.1160381582119365,0.1048524296587113,0.1048524296587113,0.11684402658676861,0.1160381582119365,0.1048524296587113,0.1160381582119365,0.1160381582119365,0.1048524296587113,0.1048524296587113,0.11684402658676861
64_003_2025_09_09_11_24,375599,0.12005889259556068,0.11757752283685527,0.12005889259556068,0.12005889259556068,0.11757752283685527,0.11757752283685527,0.12136880023642235,0.12005889259556068,0.11757752283685527,0.12005889259556068,0.12005889259556068,0.11757752283685527,0.11757752283685527,0.12136880023642235
71_001_2025_09_18_15_45,145346,0.15658497653874204,0.12503956077222628,0.15658497653874204,0.15658497653874204,0.12503956077222628,0.12503956077222628,0.1587797393805127,0.15658497653874204,0.12503956077222628,0.15658497653874204,0.15658497653874204,0.12503956077222628,0.12503956077222628,0.1587797393805127
62_001_2025_09_03_12_08,508416,0.1749984264853978,0.15509740055387713,0.1749984264853978,0.1749984264853978,0.15509740055387713,0.15509740055387713,0.1851869335347432,0.1749984264853978,0.15509740055387713,0.1749984264853978,0.1749984264853978,0.15509740055387713,0.15509740055387713,0.1851869335347432
63_001_2025_09_08_16_12,375569,0.0770617383223855,0.09947839145403374,0.0770617383223855,0.0770617383223855,0.09947839145403374,0.09947839145403374,0.10443087688280982,0.0770617383223855,0.09947839145403374,0.0770617383223855,0.0770617383223855,0.09947839145403374,0.09947839145403374,0.10443087688280982
65_003_2025_09_11_13_36,319126,0.1293094263707752,0.1479008291395875,0.1293094263707752,0.1293094263707752,0.1479008291395875,0.1479008291395875,0.14957414939553657,0.1293094263707752,0.1479008291395875,0.1293094263707752,0.1293094263707752,0.1479008291395875,0.1479008291395875,0.14957414939553657
73_001_2025_09_19_14_20,145346,0.0812887867571175,0.04584921497667634,0.0812887867571175,0.0812887867571175,0.04584921497667634,0.04584921497667634,0.08134382783151928,0.0812887867571175,0.04584921497667634,0.0812887867571175,0.0812887867571175,0.04584921497667634,0.04584921497667634,0.08134382783151928
69_001_2025_09_15_12_32,145044,0.10457516339869281,0.1354416590827611,0.10457516339869281,0.10457516339869281,0.1354416590827611,0.1354416590827611,0.1361242105843744,0.10457516339869281,0.1354416590827611,0.10457516339869281,0.10457516339869281,0.1354416590827611,0.1354416590827611,0.1361242105843744
68_003_2025_09_12_16_09,313705,0.14789053410050845,0.14289220764731198,0.14789053410050845,0.14789053410050845,0.14289220764731198,0.14289220764731198,0.15651647248210898,0.14789053410050845,0.14289220764731198,0.14789053410050845,0.14789053410050845,0.14289220764731198,0.14289220764731198,0.15651647248210898
68_002_2025_09_12_16_04,145346,0.09995459111361854,0.14193029047927017,0.09995459111361854,0.09995459111361854,0.14193029047927017,0.14193029047927017,0.15095702668116082,0.09995459111361854,0.14193029047927017,0.09995459111361854,0.09995459111361854,0.14193029047927017,0.14193029047927017,0.15095702668116082
72_002_2025_09_19_09_52,145223,0.06189790873346508,0.0621320314275287,0.06189790873346508,0.06189790873346508,0.0621320314275287,0.0621320314275287,0.06849465993678687,0.06189790873346508,0.0621320314275287,0.06189790873346508,0.06189790873346508,0.0621320314275287,0.0621320314275287,0.06849465993678687
69_003_2025_09_15_12_53,375300,0.1201119104716227,0.14643485211830534,0.1201119104716227,0.1201119104716227,0.14643485211830534,0.14643485211830534,0.1479056754596323,0.1201119104716227,0.14643485211830534,0.1201119104716227,0.1201119104716227,0.14643485211830534,0.14643485211830534,0.1479056754596323
70_002_2025_09_18_13_40,145265,0.17132826214160327,0.27195126148762605,0.17132826214160327,0.17132826214160327,0.27195126148762605,0.27195126148762605,0.27986782776305374,0.17132826214160327,0.27195126148762605,0.17132826214160327,0.17132826214160327,0.27195126148762605,0.27195126148762605,0.27986782776305374
63_002_2025_09_08_16_28,508513,0.059489137937476524,0.07115452308987184,0.059489137937476524,0.059489137937476524,0.07115452308987184,0.07115452308987184,0.08326040828848033,0.059489137937476524,0.07115452308987184,0.059489137937476524,0.059489137937476524,0.07115452308987184,0.07115452308987184,0.08326040828848033
65_002_2025_09_11_13_26,508519,0.06454626080834738,0.09380377134384359,0.06454626080834738,0.06454626080834738,0.09380377134384359,0.09380377134384359,0.09396502392240998,0.06454626080834738,0.09380377134384359,0.06454626080834738,0.06454626080834738,0.09380377134384359,0.09380377134384359,0.09396502392240998
72_003_2025_09_19_09_56,325865,0.11041075291915364,0.06959016770748623,0.11041075291915364,0.11041075291915364,0.06959016770748623,0.06959016770748623,0.11350098967363785,0.11041075291915364,0.06959016770748623,0.11041075291915364,0.11041075291915364,0.06959016770748623,0.06959016770748623,0.11350098967363785
62_003_2025_09_03_12_26,325925,0.3138820280739434,0.3377218685280356,0.3138820280739434,0.3138820280739434,0.3377218685280356,0.3377218685280356,0.3584382910178722,0.3138820280739434,0.3377218685280356,0.3138820280739434,0.3138820280739434,0.3377218685280356,0.3377218685280356,0.3584382910178722
72_001_2025_09_19_09_39,508550,0.02982794218857536,0.029473994690787535,0.02982794218857536,0.02982794218857536,0.029473994690787535,0.029473994690787535,0.031082489430734443,0.02982794218857536,0.029473994690787535,0.02982794218857536,0.02982794218857536,0.029473994690787535,0.029473994690787535,0.031082489430734443
75_001_2025_09_21_13_47,145344,0.12762824746807575,0.12674069793042714,0.12762824746807575,0.12762824746807575,0.12674069793042714,0.12674069793042714,0.13265769484808454,0.12762824746807575,0.12674069793042714,0.12762824746807575,0.12762824746807575,0.12674069793042714,0.12674069793042714,0.13265769484808454
56_003_2025_08_25_18_19,384816,0.16924452205729493,0.15556005987277036,0.16924452205729493,0.16924452205729493,0.15556005987277036,0.15556005987277036,0.1694056380192092,0.16924452205729493,0.15556005987277036,0.16924452205729493,0.16924452205729493,0.15556005987277036,0.15556005987277036,0.1694056380192092
58_001_2025_08_27_16_21,507863,0.2859865751196681,0.4465653138740172,0.2859865751196681,0.2859865751196681,0.4465653138740172,0.4465653138740172,0.44858357470420174,0.2859865751196681,0.4465653138740172,0.2859865751196681,0.2859865751196681,0.4465653138740172,0.4465653138740172,0.44858357470420174
61_003_2025_09_01_14_51,385357,0.22783548761278502,0.23568275650889953,0.22783548761278502,0.22783548761278502,0.23568275650889953,0.23568275650889953,0.2407845192899052,0.22783548761278502,0.23568275650889953,0.22783548761278502,0.22783548761278502,0.23568275650889953,0.23568275650889953,0.2407845192899052
69_002_2025_09_15_12_42,508517,0.07067806975971305,0.08204642126025286,0.07067806975971305,0.07067806975971305,0.08204642126025286,0.08204642126025286,0.08347410214407779,0.07067806975971305,0.08204642126025286,0.07067806975971305,0.07067806975971305,0.08204642126025286,0.08204642126025286,0.08347410214407779
78_002_2025_09_25_13_13,145225,0.015293510070580133,0.007292132897228439,0.015293510070580133,0.015293510070580133,0.007292132897228439,0.007292132897228439,0.015630917541745566,0.015293510070580133,0.007292132897228439,0.015293510070580133,0.015293510070580133,0.007292132897228439,0.007292132897228439,0.015630917541745566
66_001_2025_09_11_15_53,508484,0.09266761589351877,0.09064788665916725,0.09266761589351877,0.09266761589351877,0.09064788665916725,0.09064788665916725,0.09410718921342658,0.09266761589351877,0.09064788665916725,0.09266761589351877,0.09266761589351877,0.09064788665916725,0.09064788665916725,0.09410718921342658
67_003_2025_09_12_10_05,325926,0.057316691518933746,0.22149506329657653,0.057316691518933746,0.057316691518933746,0.22149506329657653,0.22149506329657653,0.231055515669201,0.057316691518933746,0.22149506329657653,0.057316691518933746,0.057316691518933746,0.22149506329657653,0.22149506329657653,0.231055515669201
74_003_2025_09_19_16_58,375680,0.1302810902896082,0.11343962947189097,0.1302810902896082,0.1302810902896082,0.11343962947189097,0.11343962947189097,0.13108230408858604,0.1302810902896082,0.11343962947189097,0.1302810902896082,0.1302810902896082,0.11343962947189097,0.11343962947189097,0.13108230408858604
68_001_2025_09_12_15_49,508485,0.11204460308563674,0.12543732853476502,0.11204460308563674,0.11204460308563674,0.12543732853476502,0.12543732853476502,0.1350914972909722,0.11204460308563674,0.12543732853476502,0.11204460308563674,0.11204460308563674,0.12543732853476502,0.12543732853476502,0.1350914972909722
73_003_2025_09_19_14_37,313787,0.40993412729016815,0.3917402569258765,0.40993412729016815,0.40993412729016815,0.3917402569258765,0.3917402569258765,0.4117187773872085,0.40993412729016815,0.3917402569258765,0.40993412729016815,0.40993412729016815,0.3917402569258765,0.3917402569258765,0.4117187773872085
74_002_2025_09_19_16_53,145305,0.09320395031141392,0.0892054643680534,0.09320395031141392,0.09320395031141392,0.0892054643680534,0.0892054643680534,0.09379580881593888,0.09320395031141392,0.0892054643680534,0.09320395031141392,0.09320395031141392,0.0892054643680534,0.0892054643680534,0.09379580881593888
76_002_2025_09_22_16_16,145182,0.23881059635492002,0.2393960683831329,0.23881059635492002,0.23881059635492002,0.2393960683831329,0.2393960683831329,0.24750313399732748,0.23881059635492002,0.2393960683831329,0.23881059635492002,0.23881059635492002,0.2393960683831329,0.2393960683831329,0.24750313399732748
73_002_2025_09_19_14_26,508464,0.12368427263287077,0.10844032222536895,0.12368427263287077,0.12368427263287077,0.10844032222536895,0.10844032222536895,0.12778879134019322,0.12368427263287077,0.10844032222536895,0.12368427263287077,0.12368427263287077,0.10844032222536895,0.10844032222536895,0.12778879134019322
66_003_2025_09_11_16_16,384421,0.2291810280915975,0.2545334412011831,0.2291810280915975,0.22918362940630194,0.2545334412011831,0.2545334412011831,0.2649491052778074,0.2291810280915975,0.2545334412011831,0.2291810280915975,0.22918362940630194,0.2545334412011831,0.2545334412011831,0.2649491052778074
61_002_2025_09_01_14_36,508517,0.16130434184107906,0.14877378730701235,0.16130434184107906,0.16130434184107906,0.14877378730701235,0.14877378730701235,0.16586859436361026,0.16130434184107906,0.14877378730701235,0.16130434184107906,0.16130434184107906,0.14877378730701235,0.14877378730701235,0.16586859436361026
78_001_2025_09_25_13_02,508520,0.056605443247069925,0.13466726972390466,0.056605443247069925,0.056605443247069925,0.13466726972390466,0.13466726972390466,0.17135609218909778,0.056605443247069925,0.13466726972390466,0.056605443247069925,0.056605443247069925,0.13466726972390466,0.13466726972390466,0.17135609218909778
64_001_2025_09_09_11_07,508417,0.11122169400315096,0.10793895562107482,0.11122169400315096,0.11122169400315096,0.10793895562107482,0.10793895562107482,0.11280700684674194,0.11122169400315096,0.10793895562107482,0.11122169400315096,0.11122169400315096,0.10793895562107482,0.10793895562107482,0.11280700684674194
77_003_2025_09_25_09_56,325802,0.4604944107157108,0.2633900344380943,0.4604944107157108,0.4604944107157108,0.2633900344380943,0.2633900344380943,0.46428505656809965,0.4604944107157108,0.2633900344380943,0.4604944107157108,0.4604944107157108,0.2633900344380943,0.2633900344380943,0.46428505656809965
71_002_2025_09_18_15_51,508549,0.13543434359324275,0.12149665027362162,0.13543434359324275,0.13543434359324275,0.12149665027362162,0.12149665027362162,0.13929827804203726,0.13543434359324275,0.12149665027362162,0.13543434359324275,0.13543434359324275,0.12149665027362162,0.12149665027362162,0.13929827804203726
70_003_2025_09_18_13_45,319076,0.21557559954368238,0.33565984279607364,0.21557559954368238,0.21557559954368238,0.33565984279607364,0.33565984279607364,0.3583127530745026,0.21557559954368238,0.33565984279607364,0.21557559954368238,0.21557559954368238,0.33565984279607364,0.33565984279607364,0.3583127530745026
67_002_2025_09_12_09_51,508483,0.04351571242303086,0.22795845682156532,0.04351571242303086,0.04351571242303086,0.22795845682156532,0.22795845682156532,0.23630288524886772,0.04351571242303086,0.22795845682156532,0.04351571242303086,0.04351571242303086,0.22795845682156532,0.22795845682156532,0.23630288524886772
81_002_2025_10_01_16_56,145225,0.0358891375451885,0.04318815630917542,0.0358891375451885,0.0358891375451885,0.04318815630917542,0.04318815630917542,0.04530900327078671,0.0358891375451885,0.04318815630917542,0.0358891375451885,0.0358891375451885,0.04318815630917542,0.04318815630917542,0.04530900327078671
80_001_2025_09_29_15_03,145225,0.09693923222585643,0.0983095197107936,0.09693923222585643,0.09693923222585643,0.0983095197107936,0.0983095197107936,0.10574625580995008,0.09693923222585643,0.0983095197107936,0.09693923222585643,0.09693923222585643,0.0983095197107936,0.0983095197107936,0.10574625580995008
74_001_2025_09_19_16_38,508552,0.08591648444996774,0.08460098475672104,0.08591648444996774,0.08591648444996774,0.08460098475672104,0.08460098475672104,0.08802443014676965,0.08591648444996774,0.08460098475672104,0.08591648444996774,0.08591648444996774,0.08460098475672104,0.08460098475672104,0.08802443014676965
83_001_2025_10_02_13_15,145267,0.22066264189389193,0.2114795514466465,0.22066264189389193,0.22066264189389193,0.2114795514466465,0.2114795514466465,0.22436616712673904,0.22066264189389193,0.2114795514466465,0.22066264189389193,0.22066264189389193,0.2114795514466465,0.2114795514466465,0.22436616712673904
78_003_2025_09_25_13_20,313785,0.2794620520420033,0.2490017049890849,0.2794620520420033,0.2794620520420033,0.2490017049890849,0.2490017049890849,0.2838440333349268,0.2794620520420033,0.2490017049890849,0.2794620520420033,0.2794620520420033,0.2490017049890849,0.2490017049890849,0.2838440333349268
86_002_2025_10_07_15_36,145184,0.08555350451840424,0.08651091029314525,0.08555350451840424,0.08555350451840424,0.08651091029314525,0.08651091029314525,0.09091910954375138,0.08555350451840424,0.08651091029314525,0.08555350451840424,0.08555350451840424,0.08651091029314525,0.08651091029314525,0.09091910954375138
77_001_2025_09_25_09_38,145225,0.22522292993630574,0.18458943019452573,0.22522292993630574,0.22522292993630574,0.18458943019452573,0.18458943019452573,0.22594594594594594,0.22522292993630574,0.18458943019452573,0.22522292993630574,0.22522292993630574,0.18458943019452573,0.18458943019452573,0.22594594594594594
79_003_2025_09_29_12_23,375681,0.24052587168368908,0.21037529180341832,0.24052587168368908,0.24052587168368908,0.21037529180341832,0.21037529180341832,0.24839957304202234,0.24052587168368908,0.21037529180341832,0.24052587168368908,0.24052587168368908,0.21037529180341832,0.21037529180341832,0.24839957304202234
81_003_2025_10_01_17_04,319251,0.020400875799919185,0.02342670813873723,0.020400875799919185,0.020400875799919185,0.02342670813873723,0.02342670813873723,0.023611515703944545,0.020400875799919185,0.02342670813873723,0.020400875799919185,0.020400875799919185,0.02342670813873723,0.02342670813873723,0.023611515703944545
82_002_2025_10_02_09_46,145306,0.18344734560169573,0.16447359365752273,0.18344734560169573,0.18344734560169573,0.16447359365752273,0.16447359365752273,0.18344734560169573,0.18344734560169573,0.16447359365752273,0.18344734560169573,0.18344734560169573,0.16447359365752273,0.16447359365752273,0.18344734560169573
79_001_2025_09_29_12_02,145223,0.12201923937668276,0.12716993864608223,0.12201923937668276,0.12201923937668276,0.12716993864608223,0.12716993864608223,0.12819594692300806,0.12201923937668276,0.12716993864608223,0.12201923937668276,0.12201923937668276,0.12716993864608223,0.12716993864608223,0.12819594692300806
60_003_2025_08_29_11_33,319126,0.679725249587937,0.5978578993877026,0.679725249587937,0.679725249587937,0.5978578993877026,0.5978578993877026,0.6847452103557843,0.679725249587937,0.5978578993877026,0.679725249587937,0.679725249587937,0.5978578993877026,0.5978578993877026,0.6847452103557843
85_001_2025_10_07_10_01,145308,0.09174993806259807,0.10547939549095714,0.09174993806259807,0.09174993806259807,0.10547939549095714,0.10547939549095714,0.10589231150384013,0.09174993806259807,0.10547939549095714,0.09174993806259807,0.09174993806259807,0.10547939549095714,0.10547939549095714,0.10589231150384013
87_001_2025_10_08_12_50,145172,0.41020995784311026,0.37412861984404705,0.41020995784311026,0.41020995784311026,0.37412861984404705,0.37412861984404705,0.4238282864464222,0.41020995784311026,0.37412861984404705,0.41020995784311026,0.41020995784311026,0.37412861984404705,0.37412861984404705,0.4238282864464222
85_003_2025_10_07_10_18,319209,0.0934716752973757,0.09914507423036317,0.0934716752973757,0.0934716752973757,0.09914507423036317,0.09914507423036317,0.09992512742435207,0.0934716752973757,0.09914507423036317,0.0934716752973757,0.0934716752973757,0.09914507423036317,0.09914507423036317,0.09992512742435207
79_002_2025_09_29_12_11,508552,0.07802545265774198,0.07888082241344051,0.07802545265774198,0.07802545265774198,0.07888082241344051,0.07888082241344051,0.08050110903113153,0.07802545265774198,0.07888082241344051,0.07802545265774198,0.07802545265774198,0.07888082241344051,0.07888082241344051,0.08050110903113153
86_003_2025_10_07_15_48,385389,0.03837680888660548,0.06490325359571758,0.03837680888660548,0.03837680888660548,0.06490325359571758,0.06490325359571758,0.06581661645765707,0.03837680888660548,0.06490325359571758,0.03837680888660548,0.03837680888660548,0.06490325359571758,0.06490325359571758,0.06581661645765707
81_001_2025_10_01_16_39,508448,0.07317365787651835,0.08365653911511109,0.07317365787651835,0.07317365787651835,0.08365653911511109,0.08365653911511109,0.0851650512933476,0.07317365787651835,0.08365653911511109,0.07317365787651835,0.07317365787651835,0.08365653911511109,0.08365653911511109,0.0851650512933476
75_003_2025_09_21_14_08,319030,0.2219885277246654,0.22547095884399587,0.2219885277246654,0.2219885277246654,0.22547095884399587,0.22547095884399587,0.23403441682600382,0.2219885277246654,0.22547095884399587,0.2219885277246654,0.2219885277246654,0.22547095884399587,0.22547095884399587,0.23403441682600382
76_003_2025_09_22_16_30,385358,0.18092007951048117,0.17741424856886323,0.18092007951048117,0.18092007951048117,0.17741424856886323,0.17741424856886323,0.18576233009305632,0.18092007951048117,0.17741424856886323,0.18092007951048117,0.18092007951048117,0.17741424856886323,0.17741424856886323,0.18576233009305632
